,0
233,196293.02739228457
234,386930.6179434061
235,250545.37754215003
236,392218.4247321859
237,406886.33284557314
238,278135.2760683179
239,396369.45723600686
240,329083.5523853585
241,331585.0311843023
242,255979.15074496568
243,183121.27075475006
244,230887.11736876814
245,291689.29870309384
246,309042.04541158525
247,376940.0084790766
248,221925.3230109051
249,337952.06636128575
250,365004.59307556896
251,266387.4822319552
252,326905.01485483645
253,392961.51643079816
254,316077.568059884
255,335578.8402588591
256,286603.36094478366
257,351696.78742200433
258,300425.7439406991
259,317326.2696106389
260,257997.0329372257
261,359720.7310730338
262,333958.38009948283
263,356186.01110850123
264,179285.01089924126
265,384312.54173282237
266,356236.1776213407
267,250479.25349058956
268,294869.14489546715
269,224407.28559993656
270,382649.3184360921
271,386963.2831614539
272,287953.2442989439
273,244129.18549331278
274,251962.42501455994
275,371809.1018862352
276,398931.29633768945
277,423165.3397089198
278,204385.195070602
279,323737.5627856568
280,337665.8599496439
281,348831.38839773985
282,413091.69224353135
283,318177.18847990484
284,329674.2847621128
285,401453.811014986
286,259658.78844425082
287,450669.6011324987
288,294677.5760749042
289,294182.3318502292
290,244390.2945599109
291,307243.8316582531
292,252214.6602523133
293,235202.41366978287
294,337906.91097615066
295,317717.966295068
296,207083.62087415607
297,414492.75407266465
298,294086.70138406305
299,316144.7156423703
300,321087.6671361759
301,375418.91361251473
302,286190.6871843189
303,354599.47511888447
304,200806.48662035912
305,390950.4832011044
306,313299.03937251866
307,382298.6243248567
308,279260.60975877644
309,465671.58049664646
310,254803.9382452056
311,313464.4512855768
312,251538.47632977218
313,337516.14412688016
314,432642.63192260714
315,278072.76393193903
316,278359.6233269006
317,192566.10523840488
318,409467.9148387611
319,321970.4677853659
320,251520.23366131634
321,190014.86078264416
322,232547.97878876925
323,281495.53374907526
324,310115.46012595296
325,398176.2026942506
326,207391.08841099442
327,286238.11920712737
328,388541.62692304404
329,307218.82714642136
330,317950.69121231587
331,204465.71426952034
332,219275.81169953197
333,242415.91837851107
334,298468.24945238826
335,184524.2212501049
336,376421.3559744015
337,263152.693960309
338,258784.62649728806
339,384095.08865534666
340,126623.06669892519
341,241464.2977518469
342,344321.5997816905
343,573005.4598870471
344,347311.55368576647
345,390760.5747671753
346,303093.9376220197
347,293343.5591042399
348,411981.4451428205
349,509542.25769765227
350,174707.09868615866
351,300566.16421606543
352,269501.8286375761
353,439547.6225254014
354,255613.7504865378
355,229882.64065978528
356,142784.6093134597
357,299516.6614333972
358,414575.61319909093
359,236004.05911479593
360,304203.1001995817
361,295486.6500369951
362,350997.5725144505
363,258830.82972690166
364,268842.063423346
365,297131.562651065
366,421872.8813991115
367,300441.93758790346
368,267335.45632485003
369,233443.33377426118
370,350943.05488936754
371,333035.7526461139
372,265348.79256475717
373,366482.5047756955
374,233672.6008851096
375,376350.90837194026
376,302116.7282489717
377,320237.77840592864
378,246955.4728126332
379,321707.0209572688
380,285964.9978039935
381,250140.83794739097
382,245456.2785329327
383,323487.67655833514
384,409851.6324772984
385,213732.5362381935
386,283519.1205397829
387,248904.36777208297
388,150542.76726162285
389,404092.87487570196
390,297788.4296088323
391,237797.81112592964
392,304294.5304849461
393,411567.8109661549
394,275559.76361500024
395,258147.05377587973
396,309856.9607009158
397,310894.19852893206
398,291247.70572452695
399,294383.4021331042
400,239030.9349901423
401,248241.39933799804
402,319361.6685030803
403,324001.6579620972
404,239124.6454050943
