,0
126,242786.5415844798
127,406974.4417078927
128,293645.2778706431
129,374390.39607476443
130,370205.08198247256
131,154030.80204125046
132,277511.4191539362
133,231446.81867723615
134,326163.23184972256
135,272647.1233006269
136,328763.17240171286
137,365273.9674931973
138,204665.914826189
139,405395.01217116264
140,335348.70339695516
141,411062.33069079963
142,226119.8646915406
143,222897.38480928243
144,348284.2882541657
145,390902.4997840643
146,373342.48778033105
147,237685.03989986627
148,315404.29308957903
149,230646.2468520656
150,407646.83693713846
151,372417.7782115564
152,233939.2115187302
153,422129.5743544504
154,190305.15057441592
155,299354.4684194386
156,368646.92300893366
157,388992.7772643596
158,321302.48376175016
159,387960.34333833604
160,151274.06308087258
161,430722.34613817185
162,376188.28180015535
163,238514.21050131918
164,255589.26232959033
165,308749.6794974521
166,373493.7684753433
167,378887.83647229674
168,267217.79375431687
169,392574.34385008214
170,356858.09182039055
171,326943.7795349732
172,247208.65397850276
173,376435.76481993945
174,310565.85583055613
175,318402.3703572348
176,371617.0330825493
177,292316.67019975034
178,221577.98400234728
179,382218.55128012894
180,194037.84193050413
181,269684.62721467466
182,243159.20878869892
183,260511.13878275454
184,348457.6628974214
185,287381.02894581703
186,362187.36214659363
187,305176.6465869829
188,248461.46770623475
189,408833.5825908467
190,382140.3677517697
191,142772.40546230227
192,191449.6204255998
193,341815.91210101696
194,330966.53753096017
195,285528.848393324
196,358151.3511608198
197,372757.7518161476
198,229678.58947448136
199,347112.21758634597
200,224220.40459981858
201,275643.15778536646
202,264039.01673931925
203,345434.8782880992
204,350432.58596737235
205,337558.311755757
206,284519.00192732364
207,385304.74936776015
208,367494.7945750877
209,214876.4933754161
210,294754.7838518083
211,328317.6896363646
212,319923.1247903168
213,329627.18930806516
214,343800.32752597926
215,426104.06296762975
216,356488.54028818605
217,507160.51762014034
218,309020.21912573575
219,462666.3252560571
220,303118.6479286477
221,335993.06105455605
222,375372.00763608963
223,163565.95998681933
224,248181.71741925777
225,429667.5730016485
226,187502.43156623543
227,314384.24276964815
228,336311.8184674814
229,272040.9287312329
230,255703.68294242473
231,479962.1486400619
232,437725.58216763136
233,201376.2570519045
234,326937.699691394
235,286331.1173582256
236,371080.7111694738
237,403810.9827081949
238,267588.0984661892
239,391402.5327631623
240,335500.3576377183
241,381048.7232688501
242,244859.424825041
243,182125.9002126366
244,187799.7884676218
245,282391.6889350846
246,275531.88348324597
247,360349.5003689647
248,236195.89613464178
249,304630.81324667484
