,0
466,296215.1656681465
467,456412.64899593993
468,388965.74708996975
469,329246.759619723
470,323659.21489892073
471,310932.12362052186
472,305722.68916653097
473,250483.27667071932
474,232011.35574438245
475,336683.6331905526
476,340642.97577896406
477,240316.37140169955
478,242641.2801814805
479,292061.2450895073
480,261999.818333146
481,317122.347013994
482,332376.10786222824
483,244167.54715827946
484,309918.1655197814
485,318234.72432069795
486,321336.1120982297
487,382512.4865908717
488,330005.3207589346
489,282975.6971259738
490,348180.54365300917
491,316877.6959070785
492,339129.7156678275
493,364312.684943966
494,381271.7711659105
495,355883.08724564285
496,289243.79421708826
497,331077.87512592814
498,264263.44207382464
499,386928.1237881977
500,251846.46583298533
501,298038.40734094405
502,457989.6715719301
503,377471.4831049435
504,310649.5589645856
505,258625.57701876183
506,272076.8084752067
507,353407.76831246057
508,298583.3161678707
509,343611.7704772316
510,202531.59398172257
511,236163.24691965297
512,315992.71942193387
513,309281.2790310864
514,292886.4256833502
515,216723.68721733888
516,389671.0774321984
517,309800.7944701255
518,277211.9284343723
519,322753.0121930747
520,251636.5729970513
521,254552.52869244426
522,356101.3955247933
523,346642.03956514096
524,335135.6901542942
525,268596.2544618398
526,328329.51618850324
527,436767.73980970087
528,311025.20175000245
529,349127.7772042983
530,252045.6048511556
531,248291.98844763095
532,242924.4802394868
533,286069.28256531514
534,212871.45004728064
535,210235.59781818668
536,284393.5146835974
537,384801.7338529567
538,268787.98468272435
539,303680.44899921806
540,265540.01788648247
541,344848.8584873361
542,249438.61564526724
543,282987.0012394345
544,229135.45516818474
545,243994.807105543
546,413150.0976545429
547,301798.1319503643
548,312759.35857958166
549,249303.36150089715
550,357511.2862016291
551,228891.76668347776
552,412397.9211308039
553,437354.02316170966
554,375544.10001366463
555,278881.62390910665
556,349270.3341220568
557,153587.6219109885
558,238586.850426233
559,348423.6967153032
560,192621.35288471615
561,254702.35881659357
562,341227.70005279285
563,286870.40035749273
564,257722.96573047302
565,402802.8000623904
566,350720.1337849578
567,246782.87193529255
568,330725.18373448
569,306481.7665957462
570,307203.99677030666
571,266356.2129200435
572,203491.7332638817
573,314801.7284039119
574,246759.98196567566
575,270159.81534092163
576,262171.98134248157
577,395592.43474392843
578,347573.1230761431
579,361189.45059769385
580,277418.03986957704
581,362876.960275212
582,192667.45633263388
583,324958.6071968043
584,203119.45825181232
585,454472.13282151043
586,234499.56195140257
587,354921.06418287597
588,348821.0403891089
589,330710.4350000598
590,339818.87095657096
591,332669.27923380694
592,312000.89725713443
593,339052.82517884736
594,367375.6586805206
595,343026.9384950317
596,355938.4837635643
597,176718.97917804256
598,324509.0913074943
599,383587.9387102466
600,280798.22169014515
601,338753.5429516678
602,518714.6692290384
603,326114.3099537338
604,354934.0713018043
605,278191.4538589671
606,391307.7299174975
607,351415.61222740315
608,291081.2586803849
609,362235.5767322511
610,275042.25937414507
611,311291.41244288086
612,327511.29588762077
613,416693.4105903714
614,258969.6802726455
615,254431.745632107
616,274507.8524331526
617,165418.3580016273
618,442611.30832239985
619,308202.53508508473
620,257972.3385530998
621,253324.57914999864
622,261534.0887046664
623,366032.41405775043
624,396885.8013861211
625,351906.7051965895
626,330110.4366918906
627,326128.76394605526
628,270151.76124565286
629,300498.74002050085
630,311884.4050093358
631,335565.3061347011
632,340921.2125657464
633,363665.44512723404
634,408444.48031789775
635,348133.54826257937
636,271337.7872464805
637,432239.82494965364
638,302030.04745033773
639,225767.48934518785
640,364121.5951886276
641,245133.6765631397
642,318891.79839855514
643,301530.13479631586
644,331422.01283854665
645,297788.10608932795
646,207151.91519634478
647,365926.062000243
648,329071.1989941786
649,341139.63415480143
650,296515.8393325844
651,323760.911109678
652,280908.0231301832
653,312226.90025668393
654,221884.58127268986
655,328929.1138894782
656,278901.0625742223
657,256709.42768443786
658,275311.0560253345
659,264487.5522279175
660,272230.9743614994
661,340852.50306071265
662,341485.8405211185
663,237660.0835225802
664,232713.91341982683
665,328480.3131345087
666,315922.4561583577
667,262462.60727534944
668,308656.40046192973
669,247175.8743706631
670,335516.48206149443
671,267305.81701202795
672,306918.6088394057
673,277037.17080064333
674,364946.38759765716
675,335885.08427418605
676,324912.5375861437
677,259289.39579585908
678,312113.17594121065
679,322838.53887864447
680,329074.37596244586
681,342331.6206836713
682,355352.6075923722
683,286523.2931277306
684,219688.64469071518
685,397270.2860829317
686,310876.5662542207
687,318341.03498985345
688,249690.87200378376
689,190160.48910565325
690,305796.3740259289
691,276408.8967007868
692,308214.11852896604
693,239743.80696497983
694,286301.9929084233
695,337971.8965620251
696,238922.25503595272
697,470001.43135542236
698,387007.76253130403
699,311901.34182508715
700,320429.1286194063
701,301252.9214433658
702,317070.81772299955
703,408408.97113696596
704,325435.3387318932
705,282789.7664335688
706,279937.46711826057
707,285858.2825846531
708,354667.6906869871
709,296200.3790964653
710,237289.49806605233
711,249636.02382946463
712,346821.5007019206
713,360485.6350401434
714,332234.8033642609
715,357331.9893551077
716,319367.6015561631
717,418222.0619329708
718,498486.08696457633
719,315728.6786657803
720,291291.20762961864
721,191051.04541301687
722,211067.1265552449
723,369625.23478707904
724,269999.44517776306
725,426492.1947113605
726,308171.27956768364
727,240655.1003151014
728,352536.7327407036
729,386033.5053958745
730,430201.39288901666
731,319218.83296731533
732,338738.041592863
733,260405.5556291258
734,317435.90395372314
735,363240.98482129845
736,342884.1729779079
737,369306.37623636134
738,291989.3033356019
739,310025.7756036348
740,255429.52901678105
741,249944.23700621942
742,301413.1521650356
743,350132.4291517511
744,355027.071117723
745,235391.98702361883
746,291089.02987210377
747,282268.91471997293
748,458941.10182166006
749,310944.54111981456
750,323975.356185085
751,353300.53210634115
752,292989.4786466124
753,324693.86513551866
754,405080.90307917615
755,349256.4088241711
756,350838.66037986486
757,380998.7726706686
758,321076.4813166217
759,321665.2105769839
760,253107.60654502464
761,287399.85946642
762,323122.52213449625
763,329824.44660635
764,317830.40162649954
765,209104.14700577146
766,320397.1328535432
767,477200.2315907999
768,225521.97059941446
769,550617.1779490812
770,339607.22275516525
771,326460.141259248
772,270770.79955464235
773,199599.17364748163
774,355185.753829205
775,314527.1411334212
776,437124.1056781096
777,214957.707103742
778,433895.57675724954
779,241010.26154277817
780,249929.50876693445
781,409615.3358861116
782,264212.37097675074
783,249066.9246850186
784,339234.60710421193
785,343783.39257979946
786,488631.0649474049
787,366254.90555720904
788,271696.2280199401
789,348016.54439074267
790,318053.51399693853
791,439140.88630691636
792,351069.10461579013
793,319006.9788405173
794,319301.2520238076
795,300037.15094340534
796,305658.97481046914
797,286173.7963486113
798,303995.66067105875
799,342764.4467838376
800,425176.3693122317
801,368149.3673048781
802,392299.9196502146
803,205093.45675599034
804,204255.5383059574
805,478774.44583743636
806,360177.96145281044
807,293695.566906154
808,330246.0436511709
809,329730.8899202699
810,428576.1747832707
811,314270.1614199487
812,298326.8892936956
813,288302.06018625834
814,263287.5902494051
815,354904.39573729027
816,282514.5529721354
817,277914.11501888453
818,246747.97907308053
819,311845.3417930687
820,203782.96429816907
821,216164.75278249997
822,250174.55133112305
823,317323.58823048946
824,286495.2780363556
825,304642.45404459425
826,362756.49458945205
827,320964.64284776256
828,339697.1377237891
829,292973.57827257336
830,300597.7280406499
831,454986.89133557363
832,279166.6192462505
833,260808.67331920326
834,324669.72729195445
835,328431.69125382404
836,193070.56807699558
837,267098.53614613117
838,309623.77998319565
839,414052.7967444194
840,232726.03468363165
841,266425.78241315234
842,272498.25354695565
843,263524.91454514524
844,299902.9869983046
845,277693.56611045205
846,328537.0553367085
847,300345.41828450805
848,264908.5257540558
849,229179.08775979513
850,267169.6604892058
851,318608.72884630755
852,230371.05624812376
853,281463.8463758161
854,275452.6034052033
855,437319.12166243064
856,264107.73977947247
857,292476.00383138546
858,325716.3153225509
859,261033.74786431872
860,282598.40357541246
861,345254.54739109566
862,253644.37492704793
863,208500.94206940354
864,298518.4268489385
865,259851.71063916478
866,288429.19949263596
867,221348.29971209876
868,320642.78774532484
869,313214.81809425895
870,242652.52084372667
871,333189.6365148295
872,317433.4932586742
873,350883.1580215537
874,366499.1628493161
875,460178.47716514685
876,491837.17413770535
877,331082.90775384277
878,289731.67834819655
879,256703.9866557662
880,356448.9953936845
881,229533.58183980445
882,258974.53023458645
883,297522.04591438797
884,278307.11359547114
885,280849.9774093814
886,330913.4908246385
887,269338.4459969572
888,281101.8659575733
889,250162.6534773033
890,351555.4203338592
891,293576.3353702774
892,324095.43516445917
893,290306.4126554185
894,377834.0205260984
895,412169.36998143466
896,319621.1051473899
897,297703.6897323368
898,318399.59695257567
899,344079.9308661268
900,387218.7153248849
901,320303.3886827831
902,275698.8096116458
903,337374.1891124365
904,256235.5486430379
905,293695.2347827279
906,318867.6895064127
907,321776.7047020358
908,400971.7323375812
909,360536.04307689023
910,315181.23197955
911,262001.21378273974
912,227036.51648571604
913,308744.7644138471
914,310558.6394768929
915,460541.3706388854
916,258098.9647789939
917,311755.211984576
918,365230.74485412694
919,278971.27151669405
920,392876.7472925837
921,328951.39690333797
922,357167.67223489826
923,377694.23301332863
924,317320.11562827235
925,260165.48772424896
926,320112.2486819152
927,337462.23032241885
928,202010.23344031404
929,350997.93650095415
930,322034.53872168314
931,312616.58675762534
932,169832.6201479384
933,242798.99418824207
934,234443.25168353488
935,299063.320030654
936,324035.0584892584
937,377502.43619019835
938,394801.98469945154
939,335947.4369051329
940,365487.7189199355
941,285468.7318584633
942,223768.89632928022
943,235249.82219868858
944,274240.6654359037
945,358532.96357642725
946,391331.3796645833
947,309505.17137690476
948,350485.892067445
949,319097.168587133
950,177620.1800740894
951,289709.8255800039
952,331046.067526045
953,322976.2228979451
954,364984.678470214
955,395014.70695326955
956,375518.01859338675
957,261455.96283828458
958,375629.5972437231
959,188216.4898568037
960,201550.6474705093
961,299645.10815356625
962,290293.1422100914
963,288554.6489857632
964,261153.21108699456
965,310700.1634582929
966,230376.7167990816
967,294049.55166191113
968,281054.22931804555
969,244114.66659651877
970,482783.6872937406
971,358543.2525442409
972,256479.4822138287
973,381241.0300376021
974,339231.5463798775
975,417820.7156022022
976,259990.24342867793
977,284720.02589440893
978,234010.32300041878
979,357050.2176063814
980,350408.0379376938
981,317922.78421659453
982,269951.9311321763
983,464535.7468418701
984,332922.93958118843
985,268074.5382917705
986,282576.71623543475
987,342580.77680093487
988,387937.79281791515
989,312242.5628134891
990,392056.22926075757
991,256705.10106139578
992,220714.44919601036
993,324333.428012864
994,310776.9568438091
995,316471.7639752999
996,268777.99364821764
997,328297.27074158593
998,295515.5711208706
999,332771.1134048335
1000,356283.06352549
1001,339901.8889120591
1002,355611.79135992425
1003,339117.18972896703
1004,311840.60281484283
1005,269938.02613566053
1006,306570.25638432766
1007,316897.00123828993
1008,236253.36397051244
1009,372985.15274302737
1010,289560.50180799875
1011,353745.4128145381
1012,179042.9297762178
1013,296809.06122427207
1014,327817.5935554964
1015,275693.84385242115
1016,304442.54257941636
1017,296967.5678659864
1018,334634.3578131354
1019,321901.85176443413
1020,257712.66966905823
1021,316598.71490267507
1022,280726.535852517
1023,340359.1012304006
1024,416446.3482910145
1025,269928.18845369865
1026,277255.9927389459
1027,287123.41862756555
1028,238010.10492887898
1029,422404.6755217744
1030,350257.20882481115
1031,267567.163994545
1032,310342.77955794643
1033,330602.44912129827
1034,368803.28923316963
1035,226698.75418132194
1036,290641.52697802207
1037,298138.6221999425
1038,341365.8621566583
1039,369328.7795451223
1040,333966.9627187224
1041,231768.4689062892
1042,291096.3526653826
1043,387212.64388131135
1044,294118.8406710778
1045,367411.53263407276
1046,306012.85976437124
1047,286673.89832803915
1048,355714.04228053277
1049,393746.61847284186
1050,303117.5038052335
1051,281346.3171909156
1052,301985.91181790846
1053,297451.57709028607
1054,349843.239340084
1055,288224.6505518093
1056,248823.5136850303
1057,297413.4422252054
1058,329821.5247429707
1059,323348.08906980336
1060,344133.40070864133
1061,282860.2895515968
1062,263956.78388555796
1063,291279.25387890975
1064,342997.4200949939
1065,282050.07328116737
1066,373999.8336308535
1067,213844.4804548025
1068,338502.35518528987
1069,454041.4547085787
1070,221310.10851304038
1071,314710.9054685262
1072,352158.41168826417
1073,361082.09623218153
1074,184403.4949994186
1075,331633.2734267918
1076,201932.80963981833
1077,234307.85956186894
1078,230019.41294422437
1079,340978.24655022065
1080,205291.75295451953
1081,213045.92295047804
1082,380454.4835359041
1083,368217.6257311951
1084,388409.60516726924
1085,254264.5329624875
1086,413546.1085334745
1087,320100.1756798659
1088,335362.46344240394
1089,438548.1929124511
1090,326705.76461738534
1091,261821.4178277513
1092,366800.3076140725
1093,300198.1964583347
1094,353415.5524480645
1095,416320.35492854577
1096,263393.15403755807
1097,368573.2962972155
1098,266495.69909854943
1099,272654.26162827853
1100,295014.7744324633
1101,281700.33011125756
1102,240085.37326783873
1103,301876.2483658591
1104,373400.47345316166
1105,266348.5529920175
1106,419006.23350051546
1107,402545.11130800325
1108,268699.5139384852
1109,298310.8915101859
1110,272114.53269406024
1111,320387.68424792367
1112,183996.02202630954
1113,288615.318537672
1114,239944.45386931748
1115,216609.74642598425
1116,312979.54900180234
1117,365814.162919542
1118,438785.4194625242
1119,284240.96806579566
1120,331731.9794771817
1121,263671.73103936063
1122,274647.22741289
1123,339708.6092857236
1124,308008.89917913853
1125,241139.49588952362
1126,371977.8148875512
1127,325888.592492764
1128,275992.9584427125
1129,307590.39545118
1130,316761.8224661323
1131,342272.78519636544
1132,307526.7149854476
1133,322092.1999682298
1134,274074.43243547797
1135,235264.82885728497
1136,367783.2935555595
1137,306695.56510872836
1138,196511.87155661112
1139,280791.5030425723
1140,340978.056272537
1141,272736.5198296666
1142,256268.49137391956
1143,262531.6888279165
1144,332117.1924248956
1145,313194.5176533168
1146,429058.2370725341
1147,342753.6039507862
1148,359061.34226939053
1149,303738.0202265112
1150,278704.278764212
1151,321120.43007327366
1152,226126.95077927373
1153,281279.0353215158
1154,256912.43753081132
1155,269322.45820503624
1156,240439.30673692987
1157,251217.57440899257
1158,324086.35367778863
1159,291751.4038445785
1160,338466.6005614775
1161,381408.8225629189
1162,281911.8672727961
1163,253614.55356262688
1164,288513.79950135614
1165,274379.01712518674
1166,260046.04961469132
1167,339832.14480249246
1168,327502.7217749216
1169,303452.89010219916
1170,316838.73296368646
1171,320963.90152854624
1172,323119.6647420327
1173,296646.61818925076
1174,419137.8730730243
1175,328729.02437078947
1176,246207.27275393158
1177,260876.86460323416
1178,394524.0141135977
1179,381965.67420725233
1180,318207.49132725765
1181,346606.7622167781
1182,213845.39663473665
1183,451532.00647107407
1184,354549.8257013018
1185,300612.683050132
1186,316996.7319915331
1187,197482.20959449132
1188,287617.37022218684
1189,253646.19339104445
1190,322608.58140062727
1191,263624.82014598395
1192,191013.87541042696
1193,315696.38021897874
1194,304149.27793144033
1195,498552.91588261013
1196,281336.0361540974
1197,311981.9246380211
1198,329543.9134289998
1199,337558.59706798976
1200,219493.1084076143
1201,307956.47257668024
1202,370558.66111629934
1203,223741.95258417437
1204,314257.2700981223
1205,275388.08117312455
1206,343546.93933483947
1207,322274.2078209628
1208,177691.09956735297
1209,245690.12164651806
1210,292544.1321857882
1211,239319.8363877615
1212,336638.8204533426
1213,262661.87755659653
1214,289951.88001092226
1215,409671.404257131
1216,388169.8686904863
1217,381872.384202505
1218,348319.1959615366
1219,229063.88212680398
1220,319864.344386225
1221,290781.0230121057
1222,329145.18124328426
1223,232134.34075513174
1224,463755.69550291216
1225,255538.39226957806
1226,296344.9976531073
1227,220614.3248410374
1228,360859.68238044175
1229,369516.0794082788
1230,302880.1592698357
1231,292580.40005352814
1232,361780.8678100954
1233,306059.1242780232
1234,300309.9935262449
1235,329351.2878666843
1236,326095.4619713082
1237,194479.42867624626
1238,318356.8931792105
1239,285006.20313388226
1240,245068.82498688568
1241,241180.94009347114
1242,262705.96148125426
1243,240119.08203550847
1244,239707.712614741
1245,283939.7103700049
1246,353451.80151400773
1247,272666.11553744046
1248,252880.072183043
1249,378232.076115262
1250,315491.92457876715
1251,310550.499636831
1252,283454.02493498207
1253,326405.62420517
1254,163604.55381593938
1255,286660.63029263215
1256,312730.4080963581
1257,343995.3214344897
1258,391968.6304235201
1259,306126.3272465513
1260,250304.52265187367
1261,254561.5587291532
1262,260232.16293937044
1263,301248.3318648266
1264,336091.26604608225
1265,416960.29263897194
1266,261159.60148103087
1267,302935.1821886079
1268,255254.3643284949
1269,480289.15784346574
1270,249333.33892992334
1271,278697.4777590097
1272,321795.6978478401
1273,424592.25120532454
1274,278189.863257153
1275,281681.5911708138
1276,290726.25113441015
1277,353809.99650531507
1278,264351.01153611625
1279,288776.63437136635
1280,437610.3750215761
1281,287718.1469600058
1282,238670.92447705785
1283,294907.3743542596
1284,436778.2539936468
1285,276156.6369901455
1286,315989.1403197585
1287,270584.4138339061
1288,347878.1694265907
1289,276494.76718952355
1290,211728.7469587125
1291,324236.142924665
1292,225571.36254443118
1293,299002.1701781788
1294,265165.9103609752
1295,349822.24265011493
1296,345001.06654757715
1297,278593.4523894374
1298,305186.56608126423
1299,241004.13920628195
1300,228866.33779167384
1301,182484.79974637603
1302,326589.5234053459
1303,335156.43089138187
1304,335789.2366991558
1305,308057.24113214307
1306,244217.74073004542
1307,299920.0992072298
1308,247101.753519226
1309,460951.02267929615
1310,217712.9479138248
1311,234285.53475226864
1312,312969.7383167547
1313,357312.8220574191
1314,314406.7132233547
1315,337622.3221847472
1316,338012.06708237715
1317,265785.6194166452
1318,290253.90124704095
1319,359079.396409282
1320,349464.9835639625
1321,246862.29281575326
1322,329720.8987633732
1323,332146.2737907773
1324,291449.63683042454
1325,275465.83047137427
1326,251395.49967164025
1327,261843.12569122296
1328,217261.19444300103
1329,318369.3251043854
1330,250825.16627430255
1331,305976.82264487364
1332,321967.8091730493
1333,350907.8392419574
1334,315181.1018551552
1335,278536.42355522997
1336,332847.238928876
1337,332714.58848316246
1338,363789.7740001862
1339,370249.9966192607
1340,338386.1305037405
1341,276379.6518068224
1342,259234.2648013176
1343,323622.04240057815
1344,283747.520080782
1345,321842.50301831384
1346,505984.20125955215
1347,248795.93275995826
1348,363645.9028478441
1349,349069.85451595037
1350,216643.36897234543
1351,314499.50156327384
1352,258496.2619430987
1353,320400.61010608467
1354,284749.1812779751
1355,378473.1358846809
1356,308321.0960302188
1357,360982.21117440757
1358,264179.85624064784
1359,226821.4896540655
1360,160456.8056250526
1361,232270.98701079754
1362,285159.48876210616
1363,254596.76834736028
1364,288797.66519328544
1365,284188.5619290972
1366,268264.05407380895
1367,359767.2698499217
1368,269981.0834509016
