,coeff,gen_firsts_fitnesses,gen_firsts_predictions,hof_fitnesses,hof_predictions,hof_shape_means,hof_shape_vars,number_of_uniques_means,number_of_uniques_vars
0,-0.373130731962,0.290685169704,0.0723148522654,0.0664394230993,0.0594956119756,151.4,17.64,147.4,10.44
1,0.502144588971,0.131934279067,0.416879148161,0.0659267040513,0.360348908355,154.2,21.56,147.2,21.56
2,0.334099058634,0.178201598586,0.0550587313377,0.0472658669299,0.0554187973121,150.0,58.8,143.9,14.09
3,-0.0834591380153,0.257132627922,0.237092539286,0.0664782140824,0.283649738136,149.3,14.21,146.9,15.89
4,-0.225382937385,0.231472495025,0.313035251189,0.0538613229776,0.311101270037,150.7,14.21,145.1,28.89
5,-0.0461761970196,0.26658304058,0.204539958206,0.0513303887316,0.134832548571,150.0,19.6,145.7,21.41
6,-0.320387748259,0.183349991588,0.198092050304,0.0713163523332,0.179489685596,150.7,24.01,146.3,23.01
7,0.638165684711,0.381396357707,0.316635881679,0.0499946303306,0.274959375633,151.4,56.84,144.6,71.84
8,0.897884406732,0.21646642046,0.0585889524304,0.052683683931,0.0536831013304,147.9,39.69,143.4,41.24
9,0.158427093129,0.107092878858,0.0463573803475,0.0574879856744,0.0617906144251,150.7,14.21,146.2,18.76
10,0.546973935631,0.2117234602,0.0771040137701,0.0512335018399,0.0777315177975,149.3,43.61,144.2,20.96
11,-0.296845239406,0.185736211581,0.323581797858,0.0623288605657,0.32918210017,150.0,29.4,144.2,36.76
12,-0.00547731717775,0.109262836679,0.24152524025,0.0579945013262,0.233529330853,150.0,9.8,145.2,18.36
13,0.559995826064,0.198985056723,0.221595892645,0.0734106063597,0.233408847984,146.5,22.05,144.6,17.24
14,0.0438458781645,0.143730644687,0.0690599794778,0.0593688816639,0.0801845532977,147.9,49.49,143.3,46.41
15,-0.0335609787789,0.135173368557,0.346503052864,0.0394199514575,0.32930934419,149.3,53.41,144.5,35.65
16,-0.343518480379,0.282097363212,0.0548189961247,0.0583912984462,0.0663804164975,150.7,33.81,145.2,28.16
17,0.523535688778,0.118393549874,0.0792482993197,0.0518555851334,0.0832202484407,150.0,29.4,144.8,15.56
18,0.049426446875,0.246362711612,0.172155649264,0.0652038619252,0.174093788125,149.3,33.81,145.0,30.0
19,0.148021617588,0.219832949597,0.125557169063,0.0614680368175,0.055441022426,147.2,41.16,142.5,67.85
20,0.645038828157,0.178110796882,0.187125075306,0.0469725839119,0.183127680737,148.6,27.44,144.6,17.24
21,0.169492125026,0.223314081242,0.0596262355778,0.0533250057879,0.057165257243,149.3,43.61,143.5,25.65
22,-0.728977651484,0.219220897091,0.0144792590676,0.0630527539904,0.0162096348415,146.5,22.05,142.8,35.36
23,-0.274249939084,0.171778334885,0.191272711997,0.0470195087488,0.184993298966,150.7,33.81,147.4,17.44
24,0.390487461344,0.211221612447,0.363121570154,0.0531119985753,0.303603229499,146.5,22.05,144.4,17.64
25,-0.196528332258,0.280080755967,0.11317277817,0.0434967131183,0.096140841646,152.1,39.69,143.9,23.89
26,-0.725199337138,0.342660009359,0.446412034613,0.0576676333783,0.372324768663,147.9,20.09,144.4,52.64
27,-0.336660964178,0.242741736414,0.223975334314,0.0408008898025,0.232084830152,151.4,27.44,145.6,8.84
28,0.0192979070186,0.232689550135,0.0706741278588,0.0533641600773,0.0723458524189,150.7,53.41,146.2,26.96
29,0.86723500675,0.216537006585,0.0384704823757,0.0619634973927,0.0351447077242,148.6,17.64,144.4,17.04
30,-0.503891591448,0.168609343313,0.270578679501,0.0455958802435,0.26598452464,147.2,31.36,143.2,36.56
31,-0.588938679654,0.200298706235,0.0510635359,0.0576767157032,0.072830265916,147.9,69.09,142.9,60.89
32,0.0787728820573,0.0762884139781,0.442782379621,0.0477621628419,0.43228719933,152.1,29.89,146.0,19.2
33,0.0683332112755,0.204674080639,0.0686526575975,0.05629986834,0.0735905637962,148.6,37.24,145.6,59.64
34,-0.557234851763,0.171987934851,0.0674313381296,0.0653273461326,0.0839462181434,152.1,29.89,144.1,20.09
35,-0.823469376634,0.269526755165,0.133262963587,0.0680803250481,0.137985902213,150.7,63.21,143.4,25.64
36,0.515469403713,0.16137393024,0.281956739217,0.0517754736572,0.289848745494,153.5,41.65,146.6,11.64
37,-0.128411640382,0.213456819382,0.0451108372546,0.0633790912772,0.0347288051752,149.3,14.21,145.1,21.09
38,-0.879834695226,0.219833883851,0.234415306677,0.0600630792156,0.306748731202,152.8,70.56,144.8,25.76
39,-0.249034165245,0.204652332127,0.0701516871381,0.0611871982588,0.0735898805364,150.7,14.21,145.4,17.64
40,0.453821707817,0.267307399936,0.0414680380522,0.0759575116859,0.0396718852398,150.7,43.61,142.4,32.04
41,0.0814406788224,0.151071131552,0.249552305404,0.0455302908922,0.243838240286,147.2,50.96,143.9,42.09
42,0.0159790011154,0.20440632902,0.0495205752679,0.051071692376,0.053230204239,151.4,27.44,143.8,46.36
43,-0.837646034012,0.134459337384,0.0321983154959,0.0514871345767,0.0465220334848,150.7,4.41,148.0,9.4
44,-0.544509577038,0.239410790786,0.0846352508777,0.0561678234294,0.0854538819766,151.4,17.64,147.9,10.29
45,-0.527868910466,0.232525546346,0.0682521719236,0.0490624818777,0.0799052028223,150.0,49.0,144.0,40.8
46,-0.507907685453,0.176437248659,0.0409693730849,0.0662289127796,0.0516016862081,149.3,53.41,145.3,43.41
47,0.188064179886,0.209780200563,0.0744305315336,0.0601725030953,0.0675247830462,152.8,21.56,146.0,18.0
48,-0.141849887326,0.245713015219,0.146451206294,0.0554250853464,0.159168870613,150.7,43.61,144.9,28.29
49,-0.121260743131,0.199859490554,0.0500655054029,0.0663359857678,0.0591802096397,152.1,39.69,145.6,17.04
50,-0.239122528035,0.283913088563,0.186241649903,0.0636672565248,0.198318805109,147.2,21.56,143.3,20.01
51,0.300353990237,0.229650224598,0.269769338646,0.0641546675958,0.211691616511,150.0,39.2,144.2,36.96
52,-0.6273368893,0.166799216049,0.25555978007,0.0556810728741,0.256384220374,151.4,37.24,146.0,19.2
53,-0.881519858448,0.183834819511,0.196031434327,0.0506596583219,0.233045343655,151.4,27.44,146.7,18.21
54,-0.0295658288146,0.18150404011,0.0423547953254,0.0598607344644,0.0470480045187,149.3,14.21,145.3,19.41
55,-0.608097199675,0.238212467237,0.0646124895154,0.0554390124703,0.21061999376,152.1,20.09,144.2,20.96
56,0.142144032859,0.189660883063,0.211052567439,0.0556113250687,0.221288023799,147.9,20.09,143.3,26.81
57,-0.124001860881,0.206216330319,0.416413964162,0.0492657435023,0.388834795497,152.8,50.96,148.4,15.24
58,-0.010249020007,0.231941316182,0.059672628293,0.0665272469496,0.0696301033053,153.5,41.65,146.0,11.0
59,-0.562800710766,0.146375790919,0.235537890676,0.0482759506162,0.289373640015,148.6,27.44,144.1,47.69
60,-0.665284422595,0.132764607355,0.252829215927,0.0580449826578,0.271960955393,146.5,80.85,139.4,79.44
61,-0.79023474587,0.236035529904,0.0579653386376,0.0536300053753,0.0563525837917,150.0,29.4,143.3,15.81
62,0.0638720405225,0.124130567445,3.81990857968,0.0545581548672,4.26917487139,146.5,31.85,142.8,39.16
63,0.825472722514,0.271734358086,0.155142362426,0.0635530097036,0.161160670177,147.9,10.29,142.8,33.16
64,0.632036034865,0.235150385601,0.0377832313058,0.0768729955577,0.0394736515094,147.9,20.09,145.9,29.49
65,-0.528544552039,0.213737562176,0.177866831056,0.0626973933226,0.154172782998,148.6,17.64,145.5,15.05
