,coeff,gen_firsts_fitnesses,gen_firsts_predictions,hof_fitnesses,hof_predictions,hof_shape_means,hof_shape_vars,number_of_uniques_means,number_of_uniques_vars
0,-0.804571152133,24.6697619034,14.4075139556,18.3886664405,19.3737764563,301.2,276.36,188.7,50.01
1,-0.676816500539,28.1874353209,19.210894316,18.5701440423,17.6621085458,304.0,323.4,189.4,42.84
2,-0.706064668709,26.4863993762,19.9577898762,18.1556209562,21.8720294699,309.6,213.64,194.1,96.49
3,0.394109190408,25.6609114677,23.9692350717,19.3173271209,21.8392539669,305.4,478.24,191.6,58.84
4,-0.423854495041,28.0723093008,15.0166004064,18.2623984292,19.4824122904,298.4,448.84,188.6,108.64
5,0.468187830332,26.8652170876,16.8973627537,20.6224180895,12.3301464266,299.8,148.96,187.7,67.61
6,-0.0539342800778,25.2499452062,14.7500397473,19.6790730674,15.134933297,295.6,135.24,185.8,48.96
7,0.358562424816,28.1912992529,16.4950469744,19.3132138873,14.5490550284,288.6,478.24,186.2,120.76
8,-0.4369297966,28.5882689411,16.696756121,19.8453959975,16.6595971882,313.8,423.36,191.7,31.41
9,0.612669515855,27.6870186186,10.2880060653,21.5700814044,9.67671808466,295.6,252.84,187.1,25.09
10,0.269497138326,27.83084726,16.5137129525,20.4066326289,16.4242502258,297.0,431.2,192.8,79.36
11,-0.0600394601465,27.0312550877,12.8165260013,19.1633235737,17.3747163297,298.4,174.44,191.2,55.56
12,-0.543946453475,26.1111753994,22.5317509407,19.9805397394,21.9545341913,302.6,243.04,190.9,77.29
13,-0.691393195858,26.1755992249,19.6354719323,19.5119270574,21.5917491718,295.6,96.04,191.0,48.0
14,-0.040466075291,27.0867801533,19.7772081988,18.0985664807,16.6449476511,294.2,384.16,189.1,114.49
15,-0.497806651049,28.2654459333,13.5094076155,18.3756777983,11.8987753772,305.4,321.44,192.9,124.09
16,0.482273190156,25.7852601212,14.9604637489,19.846242301,14.8553839469,306.8,197.96,190.4,59.64
17,-0.559459080054,23.8451359261,26.2450539261,18.5198365637,24.6177633072,291.4,203.84,184.9,32.09
18,0.0997201471974,25.1889361656,14.5581376993,19.4171622884,10.5909296421,297.0,196.0,191.9,59.09
19,-0.543526939785,26.6032710788,16.8561280128,19.1866565785,20.3263663547,305.4,164.64,192.5,37.65
20,-0.308496354125,23.9569241035,26.8718918064,19.0941684736,28.5928932721,295.6,135.24,189.0,48.0
21,-0.564900668557,29.329042083,14.9198399042,19.8915210657,16.3143656753,306.8,119.56,190.3,14.81
22,-0.572749291255,24.4346711138,16.1341104201,19.0426152297,17.3469071419,290.0,49.0,186.1,19.29
23,0.583732525481,27.1634775095,14.9295790018,18.9693018267,11.769531467,308.2,462.56,195.8,75.96
24,-0.00208179445191,28.2329215371,12.9397101178,19.4292815698,14.3564043402,292.8,158.76,184.0,62.4
25,-0.269457679097,26.5472676881,25.0572073091,18.2979207198,22.1479527341,305.4,203.84,193.2,86.96
26,-0.178703897225,27.0217275648,7.97742416331,20.8556905911,7.37946752226,297.0,274.4,190.8,55.56
27,-0.380592041144,25.1028276104,24.3628446543,19.6640299761,25.5641067775,298.4,292.04,186.3,89.21
28,0.225559795769,24.6332016492,16.7423471553,17.923524634,15.9908444334,299.8,266.56,189.5,32.45
29,-0.62275243173,28.0636782771,14.6056614454,19.4025125698,17.0412646455,302.6,360.64,193.3,62.21
30,-0.847041906237,25.9522637337,15.4634288341,18.2231301634,15.5993669765,306.8,119.56,191.9,70.89
31,-0.128248510336,27.2141334683,17.7577246543,17.2277718361,21.4010538519,297.0,196.0,188.5,38.05
32,-0.0437544044003,28.4915418418,17.7004687598,19.8364933257,14.2907925159,298.4,174.44,189.6,73.44
33,-0.174925786084,25.0514880424,19.6082286303,19.3692612174,21.2277747685,298.4,252.84,189.1,66.49
34,0.601511084326,26.9284592742,19.0910143199,18.305685131,19.7250165306,306.8,237.16,189.7,28.01
35,0.352565493423,27.4734781154,16.5239654862,18.9998157612,17.920834335,287.2,276.36,186.8,48.36
36,-0.183933238845,24.0510734093,20.2243158063,18.1692745724,22.2919527979,308.2,305.76,190.5,55.45
37,0.625227545988,27.6876571603,25.8726517943,19.2030542113,25.2351003298,295.6,213.64,187.1,72.49
38,0.106052122792,25.8744724599,28.4820743485,17.7119491205,27.4359637557,294.2,344.96,185.0,53.4
39,-0.723217729783,27.0737909637,16.7064873135,20.6701462543,16.5402664354,305.4,282.24,193.2,97.56
40,0.0585503580691,21.7839239537,21.5297419673,19.3822982343,21.0292102264,294.2,109.76,185.5,41.85
41,0.727201408736,24.2964485976,19.8365381756,19.0853845331,17.9993776377,294.2,227.36,188.4,46.44
42,-0.792054707282,27.4751405153,14.0578212167,19.8448854095,15.1271150419,304.0,676.2,188.3,117.61
43,0.186152704074,22.9897133169,25.0348364396,18.676920808,24.8270774055,304.0,49.0,189.5,14.65
44,-0.828126935882,27.2145061594,13.5227382242,21.1433967873,14.0674049185,290.0,205.8,186.0,50.6
45,0.539085690354,24.4538680141,25.676390593,18.7125534653,27.1598042646,299.8,462.56,189.0,82.0
46,0.869152406805,27.0760013828,19.1379086486,21.0140490353,15.0649084358,290.0,166.6,183.4,54.84
47,0.554316111052,27.8948399226,14.3553105655,19.2348941111,14.0564372954,297.0,274.4,188.7,39.61
48,0.333181615393,26.5033580027,20.8104710257,18.9948536229,21.9856416528,294.2,384.16,185.2,127.76
49,0.307175390031,29.2907866615,12.3992646097,20.4938659925,16.1986677529,305.4,203.84,193.7,39.81
50,-0.52332504926,25.7824317665,23.0839614664,21.3387541334,22.3209262,301.2,119.56,190.8,51.16
51,0.611699719219,25.1206743501,26.52231246,19.1232075073,22.0215956292,308.2,815.36,191.2,132.96
52,-0.111210685808,23.111141525,18.5845783861,19.1709114117,19.0805066933,295.6,174.44,187.5,69.05
53,0.841967463242,25.956272477,21.7754218616,19.3316315885,20.9463727586,297.0,196.0,188.2,38.76
54,0.0841494907943,28.0803381622,9.60528561023,20.1830853383,9.7138023388,288.6,125.44,184.7,19.41
