,coeff,gen_firsts_fitnesses,gen_firsts_predictions,hof_fitnesses,hof_predictions,hof_shape_means,hof_shape_vars,number_of_uniques_means,number_of_uniques_vars
0,-0.0333756664942,23.6191846066,10.1338035031,16.9483601402,8.87338550881,301.2,158.76,286.5,62.05
1,-0.87559254382,23.6294484798,16.1498348769,15.2016220072,20.2706518023,298.4,56.84,288.3,148.01
2,-0.527747788031,25.1523441958,24.4415353215,14.1394839774,26.9521050909,299.8,70.56,292.0,64.4
3,0.272189128751,23.1589731214,8.35379296975,16.5509371064,8.54355860462,298.4,96.04,283.2,122.96
4,0.573676056298,25.2898473407,7.9627822905,16.5694869227,8.07251056775,297.0,156.8,288.7,46.01
5,-0.419421291112,23.8466004064,15.9455974395,15.6879654458,15.2489123747,302.6,164.64,287.2,108.96
6,0.116745656762,24.2069129186,15.0687642665,16.5835096887,15.1775446573,304.0,127.4,294.2,31.36
7,0.77102203143,26.4250577767,16.3585620548,15.2200185599,15.0202200837,298.4,135.24,288.9,44.49
8,0.0851381259902,21.8939793708,14.3431395496,16.0230158845,15.8460780284,295.6,56.84,288.1,116.49
9,0.52176781942,25.221662872,17.7501937179,15.1380121576,15.7954476627,302.6,47.04,292.2,64.16
10,0.310325763006,22.743272354,18.7968665064,14.4685414513,20.4739139358,297.0,78.4,282.4,189.84
11,0.472691561637,25.5645795539,17.440906016,14.6896213699,15.3406035594,308.2,305.76,291.7,42.81
12,0.493274104998,26.2551354574,19.3648599185,15.6290001905,16.9588994735,299.8,148.96,281.9,107.29
13,0.0626068753264,26.1409259389,13.6313644668,16.7546163316,13.1787723347,299.8,109.76,285.3,74.41
14,-0.660141485861,26.5342882129,16.4675378734,15.2615478977,17.3192885849,302.6,164.64,286.2,161.76
15,0.517833916462,27.3769207596,10.5110098973,16.293777678,11.6084580099,302.6,86.24,290.8,63.56
16,-0.230835901631,22.7478112338,19.7600255385,13.9579964357,19.6684625687,305.4,47.04,288.9,113.69
17,0.687598315559,23.1908651251,27.7833157885,13.204946748,23.4974441594,299.8,227.36,286.1,108.49
18,-0.211815883838,27.9208134573,17.9040375107,15.3397185963,17.8870741792,291.4,86.24,285.3,109.61
19,-0.595709513898,25.6370653252,21.4690754565,15.4465289138,24.5308012393,294.2,148.96,282.9,144.29
20,0.724162134521,22.2767459287,25.3137259602,14.3486992571,19.770986949,298.4,96.04,286.1,66.29
21,0.815750440962,24.7075874945,12.5913602099,16.2939028669,12.5594703331,301.2,158.76,280.2,143.36
22,-0.329939433474,26.5838146907,17.8640803828,15.9229231085,17.5081081128,299.8,188.16,288.7,124.41
23,0.0753332010647,26.9203842161,11.6226481348,16.4679695712,12.0613587404,304.0,127.4,284.8,145.16
24,0.236411379474,26.4312420146,21.1048291082,15.2442865968,18.5188187447,302.6,164.64,281.3,109.61
