,coeff,gen_firsts_fitnesses,gen_firsts_predictions,hof_fitnesses,hof_predictions,hof_shape_means,hof_shape_vars,number_of_uniques_means,number_of_uniques_vars
0,0.61156377243,0.0441311316855,0.0811562552667,0.0135103666842,0.0433386323761,120.0,36.0,77.5,28.65
1,-0.944936701533,2.35273771486,0.157369897236,0.504060716958,0.481126291447,123.0,59.4,77.9,35.09
2,0.197382249963,0.0432028829457,0.27068409526,0.0219180745942,0.35512072636,118.2,21.96,73.4,15.24
3,-0.698406071473,0.165118501846,0.386838022915,0.0160323078163,0.424949754127,119.4,82.44,76.8,13.76
4,0.770936209276,0.0883040562027,0.0302406131397,0.0317009415984,0.0145937607806,123.0,37.8,76.7,14.21
5,0.424733324392,0.079748192797,0.0764048560965,0.0321999350984,0.142624177231,120.6,53.64,74.5,18.65
6,-0.648410762722,0.0705153118392,0.0765043592211,0.0120312755066,0.0279259982438,121.8,36.36,77.4,34.24
7,-0.10007462318,0.205118388308,0.211873034178,0.0289690302382,0.173183718792,119.4,53.64,74.7,12.21
8,0.800556137932,0.230299744064,0.0667534081743,0.12382830177,0.0180906947187,118.2,50.76,74.3,24.41
9,-0.111264453467,0.117612065188,0.0666866574893,0.0377474343966,0.0805071248383,121.2,92.16,74.8,21.16
10,0.182830756706,0.144098339253,0.331257585086,0.0327752176967,0.340929591449,122.4,23.04,77.3,12.21
11,0.568889466124,0.123542230823,0.0546637185233,0.0449216327507,0.0723938144531,117.6,44.64,75.4,16.84
12,-0.350873702065,0.111965651452,0.167240088739,0.0552013679674,0.136696878198,119.4,17.64,76.8,8.36
13,0.673935995817,0.366264160668,0.0243177146614,0.0402887662843,0.0483785627198,121.8,29.16,74.9,10.09
14,0.911839220544,0.0597076399969,0.473884287027,0.0157603016138,0.452906662686,119.4,53.64,74.7,15.21
15,-0.831355975489,0.147515858441,0.343357013494,0.0395770642929,0.528656471077,117.0,37.8,73.2,7.56
16,-0.326879008754,0.164974378321,0.15894331892,0.0129825921647,0.17519172475,114.6,24.84,72.4,11.44
17,0.872696797362,0.472511526486,0.291667251291,0.0757696096994,0.0690238222412,118.8,48.96,75.0,33.6
18,-0.342823069133,0.0990124595234,0.198189581044,0.0159579882756,0.350897641705,119.4,17.64,77.7,10.81
19,0.00140136278855,0.295815661913,0.0320719047585,0.133910468747,0.0491087585893,119.4,32.04,77.4,12.84
20,0.0527400944836,0.0603184132261,0.0391327869548,0.0207055015315,0.066501326244,122.4,51.84,76.5,6.05
21,0.305804028031,0.284513871771,0.25119020149,0.0598741036207,0.11796892297,121.8,50.76,74.5,16.45
22,-0.324928916059,0.488917045102,0.0778590077427,0.0439938583463,0.0851655312925,115.8,43.56,76.1,30.29
23,-0.0217749418251,0.0477364292011,0.158245847109,0.0269209499595,0.105176872075,117.0,23.4,75.3,28.21
24,-0.685260153485,0.0337866543213,0.179288006268,0.0170697636052,0.165115005991,125.4,53.64,77.7,13.21
25,0.049289090017,0.186656449937,0.285300736533,0.0853121699206,0.460717754953,117.0,52.2,72.9,20.09
26,-0.607104575733,0.0575964344163,0.12421103419,0.0144068546409,0.150629976843,118.8,20.16,76.5,16.05
27,-0.642677768941,0.0287783138548,0.258868740531,0.0139230970469,0.235737772547,121.8,29.16,77.3,18.21
28,-0.509409350063,0.169704081394,0.191598190027,0.029476743014,0.190809024215,115.2,192.96,75.1,29.69
29,0.148144256148,0.397577134535,0.141621187631,0.0292628917831,0.11361190793,118.2,101.16,74.0,13.2
30,0.748651758947,0.421040805849,1.60031548399,0.0339628946067,0.292193833749,120.6,96.84,74.4,31.04
31,0.63805557866,0.133423114309,0.931493370067,0.0520353604717,0.355439935366,121.2,63.36,77.8,16.56
32,0.75004146429,0.0525486360966,0.693541772729,0.0108499706232,0.293581887979,121.8,93.96,78.7,17.61
33,-0.909062263333,0.114452787481,0.263030663139,0.0190717324109,0.378900688966,118.8,27.36,75.8,23.16
34,-0.391552818521,0.504686148542,0.135092890095,0.0462626569662,0.350199495292,118.8,34.56,75.4,13.84
35,-0.874619654257,0.23245317679,0.0840049627138,0.0724248680999,0.251282121191,117.6,59.04,74.8,16.36
36,-0.589933928733,0.180608661386,0.092940669864,0.068958667767,0.142783076994,120.6,32.04,75.5,7.85
37,0.784971140374,0.147177852883,0.0680163822201,0.0409901678846,0.0367506685193,117.0,59.4,76.2,35.76
38,-0.873583501275,0.18209705058,0.142848581756,0.0240022805498,0.264243351872,124.2,21.96,78.7,10.21
39,0.255621291569,0.0452536739538,0.998866911148,0.0138391591438,0.656427988096,120.0,14.4,77.2,6.76
40,-0.346424673221,0.153282670017,0.445329458334,0.0603339880805,0.762994059317,114.0,72.0,73.8,21.96
41,0.697395172802,0.439702765049,0.750504924022,0.207368765338,0.605452373991,118.8,34.56,76.3,15.41
42,0.567000667626,0.160966829188,0.0149612723515,0.0673858301667,0.0113187875042,116.4,37.44,74.4,9.24
43,0.0412595598253,0.210489876835,0.245477485782,0.0264972884349,0.190729609641,118.2,65.16,75.8,24.36
44,-0.258491787512,0.0701260616148,0.1867870153,0.0275025878289,0.203785205197,116.4,23.04,73.8,32.56
45,-0.745763631715,0.135765163929,0.216958982968,0.0279485045162,0.246277457994,118.2,79.56,75.9,36.49
46,-0.136014993646,0.235705819548,0.0594710909926,0.12209372078,0.0498793822429,114.0,72.0,75.0,24.2
47,0.525356173814,0.100357704772,0.0362267772933,0.0317082635832,0.0216362371299,117.0,59.4,76.0,12.0
48,-0.12318955099,0.564274643088,0.11106424584,0.0580528280186,0.0576104146217,119.4,17.64,74.5,8.65
49,0.7512243233,0.374852245997,0.731782162424,0.152651253787,0.227932712063,123.6,44.64,77.7,24.41
50,-0.229311933492,0.124108870604,0.0482138001448,0.0266127180939,0.0451543775172,120.0,43.2,77.2,15.56
51,0.335299480638,2.21697835927,0.0260941816576,0.773529115234,0.0331982971747,117.0,37.8,74.8,18.36
52,0.896676683672,0.213834099037,0.283253863836,0.0581714719251,0.0905193586064,121.2,34.56,76.6,19.24
53,0.854648928266,0.235953949465,0.408302298547,0.0850409794925,0.336819724843,120.6,32.04,75.4,9.64
54,-0.072324186292,0.108704443134,0.111854111982,0.0318653580171,0.22753911409,117.6,51.84,74.8,14.36
55,0.722312115004,0.081920582351,0.193065494218,0.0390418196929,0.170510016765,119.4,53.64,75.0,27.2
56,0.0692209519249,0.268723559802,0.237930487829,0.0210435354381,0.587546663329,117.6,23.04,75.4,26.44
57,-0.673092011601,0.126700118218,0.0455091943243,0.0373876218229,0.101907143648,118.8,20.16,77.1,6.89
58,0.18686695412,0.247992303251,0.114429688398,0.0182768828847,0.0228001128062,116.4,30.24,74.4,5.04
59,-0.55666612602,0.172870509743,0.0489970940181,0.063445433739,0.0710446722333,123.6,44.64,75.7,11.41
60,-0.483731626568,0.209149678974,0.151502476187,0.0329277634533,0.301966319098,118.8,70.56,76.0,13.4
61,0.47072909921,0.0901550529272,0.0602805843869,0.0334326940279,0.0671507023728,120.0,79.2,73.9,29.29
62,-0.727367624435,0.261544267946,0.309552810299,0.0294187404463,0.492373380269,116.4,37.44,74.2,11.96
63,0.654663205241,0.189894401528,0.128839747495,0.042005300261,0.18689242608,124.2,79.56,75.4,15.64
64,0.931035267266,0.202794853692,0.763290997498,0.0520960302968,0.544392345292,117.0,30.6,74.7,27.21
65,0.899490307702,0.153443923795,0.240276851486,0.057956526067,0.123550352137,121.2,70.56,76.1,19.49
66,-0.847602355735,0.211307290943,0.1812374099,0.0959469186115,0.831467182587,121.8,29.16,77.2,7.56
67,0.494412910836,0.0644963625806,0.0910566220444,0.00947689706913,0.0660944280549,120.0,14.4,76.0,10.8
68,0.357273130012,0.103213616001,1.5623291986,0.0362244964547,0.785215506313,120.0,14.4,75.8,20.36
69,0.99149314111,0.745397441344,0.963770807599,0.287135985185,0.284834371377,115.2,84.96,73.9,21.49
70,-0.412247404254,0.131831911896,0.561437798992,0.0404937880359,0.514916936041,118.8,63.36,76.3,26.41
71,0.282895961429,0.183139485498,0.0328034293216,0.0464733422943,0.012005266653,118.8,135.36,75.5,17.85
72,-0.827704967272,0.328119162911,0.773002736595,0.0295089402148,0.729181290787,121.2,70.56,77.3,21.21
73,-0.402667046655,0.123727458608,0.149590157475,0.0238755357443,1.1674019378,121.2,63.36,75.9,15.89
74,-0.258165928439,0.296183573517,0.156710183672,0.0282757873668,0.259950107258,116.4,37.44,75.0,20.0
75,0.908298688148,1.15988638517,1.59803693517,0.240380176305,0.251966019843,118.2,50.76,75.6,19.24
76,0.936147599306,0.223041223216,0.213285327188,0.085957324791,0.211341312432,121.2,27.36,75.7,9.41
77,-0.364131873129,0.111652629743,0.167290004758,0.0395712530047,0.563027363781,118.2,65.16,73.7,17.41
