,coeff,gen_firsts_fitnesses,gen_firsts_predictions,hof_fitnesses,hof_predictions,hof_shape_means,hof_shape_vars,number_of_uniques_means,number_of_uniques_vars
0,0,0.0303902304153,0.012657605309,0.0125774541229,0.0129619289949,202.0,116.0,127.7,13.01
1,0,0.0289678711792,0.0155373712139,0.0126265390682,0.0147125312352,207.0,281.0,129.8,38.56
2,0,0.032683726677,0.015496568542,0.0140702822459,0.0158214554697,204.0,64.0,128.6,52.04
3,0,0.0310489352706,0.0191366791039,0.0172521212221,0.0147073573664,198.0,76.0,126.8,58.96
4,0,0.0231478227842,0.0184990205149,0.0112219735385,0.0161970590421,202.0,56.0,128.0,11.8
5,0,0.0261897458514,0.0227347122204,0.0135292956678,0.0198943366978,204.0,64.0,129.5,16.85
6,0,0.0331878983573,0.0138250275686,0.0119077978245,0.0119636412246,198.0,76.0,127.6,54.84
7,0,0.0290709210204,0.0155197791821,0.0139222886164,0.0129981763669,203.0,41.0,127.6,10.24
8,0,0.0220632313697,0.0163235981025,0.0114226832426,0.016406627162,202.0,136.0,126.7,15.21
9,0,0.0200210580808,0.0142164149294,0.0118193180423,0.0176540848737,197.0,101.0,124.9,49.29
10,0,0.0304053533969,0.0194974931482,0.0140902251413,0.0149206002283,201.0,69.0,128.7,16.21
11,0,0.0280559476806,0.0095673643348,0.0143429017959,0.0094843272676,204.0,104.0,127.8,22.76
12,0,0.0372101075539,0.0194291347999,0.0170958718711,0.0198419424446,200.0,40.0,128.6,22.04
13,0,0.0258905340386,0.0163054549347,0.0101243768525,0.0133415070066,202.0,156.0,129.3,39.21
14,0,0.0359422207408,0.0112473543197,0.0172876486891,0.0108469251843,205.0,125.0,127.0,29.2
15,0,0.0314030273686,0.013300071282,0.0169815924555,0.0119546564256,194.0,124.0,126.1,25.49
16,0,0.0272217501635,0.0180618469867,0.0116302933083,0.0155470060885,204.0,144.0,131.0,39.8
17,0,0.0286640396247,0.0163842343434,0.0147586710809,0.0192474688888,199.0,129.0,127.5,60.25
18,0,0.0310310116068,0.014603596144,0.0131208733294,0.017148928753,206.0,124.0,129.0,48.0
19,0,0.027157031016,0.0122224728659,0.0139015597603,0.00963421740173,200.0,120.0,125.8,43.36
20,0,0.031900714796,0.0156088018524,0.0164091878323,0.0123316058142,205.0,125.0,128.6,71.84
21,0,0.0296103535091,0.0166642090205,0.013281945365,0.0162054302599,206.0,104.0,130.6,31.84
22,0,0.0344086862786,0.0185524115866,0.0164279782313,0.014243650043,207.0,181.0,128.4,44.04
