,coeff,gen_firsts_fitnesses,gen_firsts_predictions,hof_fitnesses,hof_predictions,hof_shape_means,hof_shape_vars,number_of_uniques_means,number_of_uniques_vars
0,0,13.9988316357,5.5637803755,9.08642160074,5.38042540274,199.0,49.0,125.9,15.29
1,0,13.7439865606,6.37034348908,8.8852807723,5.80694374825,200.0,160.0,128.5,21.85
2,0,11.6320822368,6.97961427072,8.9010907046,6.00430144202,199.0,69.0,125.2,7.16
3,0,12.3319307813,6.38668764174,8.74815543067,5.89248662648,203.0,101.0,129.0,28.0
4,0,12.361430058,5.85061969261,8.02698934888,6.60213686805,200.0,80.0,127.4,67.64
5,0,11.6940646479,5.91827112126,7.84823039327,6.36351925172,200.0,100.0,126.7,43.01
6,0,11.5404539532,6.89223280908,7.94033564368,6.72104930331,203.0,61.0,131.6,17.44
7,0,12.7602260722,6.20837304562,8.59948630992,6.15905339053,199.0,209.0,127.6,53.84
8,0,13.0446614743,6.34964292017,9.11801608878,6.3983573185,196.0,64.0,125.8,19.16
9,0,13.9530640554,5.59064713663,9.30608655147,5.780011223,205.0,125.0,127.2,35.96
10,0,13.581015405,5.85882422654,10.9065710958,5.72792290368,199.0,49.0,127.8,30.76
11,0,11.6781568914,6.4672264265,8.97379528501,6.2285907299,204.0,144.0,129.0,49.2
12,0,11.3269694207,6.6747621166,7.88740219193,5.88914124015,200.0,80.0,128.7,33.21
13,0,12.4490491722,6.21206417689,8.56206110714,5.74204357754,200.0,160.0,126.2,40.76
14,0,10.8912402927,6.17380500106,8.07480132234,6.37007258049,200.0,220.0,125.7,69.01
15,0,10.512409724,7.39931793721,7.40784860069,6.970290682,202.0,156.0,129.2,42.96
16,0,10.8937131318,5.98837897905,8.12571521343,6.2573953866,205.0,25.0,127.7,20.41
17,0,11.8735062294,6.41283433413,9.43086541235,5.92008092363,197.0,41.0,124.7,27.61
18,0,11.7985213326,6.69440563274,7.96965860179,6.65150381831,201.0,129.0,126.9,28.69
19,0,11.3821460916,6.37890924642,8.16883823559,6.2313591581,205.0,65.0,129.1,18.49
20,0,11.3901559325,6.63210421587,7.9353142449,6.10880751746,198.0,56.0,124.3,20.81
21,0,12.6130924897,6.43052307732,8.69491170487,6.02914218569,199.0,149.0,128.8,53.56
22,0,11.98917059,5.01524955794,7.59076602823,5.6649494358,208.0,196.0,131.5,36.85
23,0,12.6256543058,6.1899905915,9.12575332871,6.11565378925,198.0,76.0,128.3,27.21
24,0,13.1252176318,6.90870821967,9.51141124529,5.65729516061,204.0,44.0,129.6,10.44
25,0,13.1439829757,6.1854938396,9.35541418168,5.94046791363,203.0,61.0,127.5,13.65
26,0,11.1601966276,7.39602342362,7.81014458599,6.7713076434,199.0,169.0,126.8,58.16
27,0,12.2465973209,6.01898801962,8.50595776016,5.848591111,202.0,156.0,127.0,39.2
28,0,13.3783837834,6.45001927282,8.96099653142,6.02385141864,207.0,101.0,130.7,34.01
