,coeff,gen_firsts_fitnesses,gen_firsts_predictions,hof_fitnesses,hof_predictions,hof_shape_means,hof_shape_vars,number_of_uniques_means,number_of_uniques_vars
63,0,9533.67196819,3389.81637342,6465.84415348,2774.67065432,203.0,81.0,125.8,26.96
64,0,8991.32078938,3304.48866181,5343.98391237,3714.56871762,201.0,89.0,126.0,45.2
65,0,10268.7995873,3513.51096788,5155.64631694,2879.95487114,200.0,220.0,129.1,38.49
66,0,10235.6326784,3329.19531942,6420.23696449,4296.95065712,200.0,140.0,125.2,34.16
67,0,8051.69143296,3223.05136033,5658.73352994,4010.25145055,201.0,49.0,127.9,34.69
68,0,8462.27564073,3439.00380325,5470.7962133,2750.4188495,201.0,129.0,128.0,35.4
69,0,11539.8066369,4323.54628613,6466.02310471,3206.61945342,200.0,100.0,127.1,51.29
70,0,11882.2010786,2738.14244047,6716.44180827,2706.61808979,203.0,121.0,127.9,32.09
71,0,8640.47075848,4396.67631174,5486.08137269,3858.34095102,201.0,189.0,129.4,26.64
72,0,9911.75878913,3664.69308195,6193.16935745,3086.81194659,197.0,241.0,126.6,40.24
73,0,11433.4965588,3208.22508517,5565.03286937,3407.48831855,203.0,81.0,127.7,29.81
74,0,7866.9020277,3399.63356026,5675.62295735,3655.60189395,202.0,196.0,126.8,25.96
75,0,8595.85249477,4505.55511319,5457.82005128,4727.15589945,206.0,104.0,129.8,50.76
76,0,11433.3716781,5028.28476477,6459.50651932,3970.53577985,196.0,144.0,126.6,34.24
77,0,9635.58346007,3533.93074914,5018.83475662,2726.7612147,211.0,209.0,132.7,40.21
78,0,11700.5470529,3381.56151491,6063.24458546,2442.42360639,198.0,96.0,127.8,31.36
79,0,8391.57584232,4335.87766103,5353.84526999,3495.22566139,201.0,69.0,127.6,38.84
80,0,9655.18899267,3066.13661113,5421.21886807,2626.41711883,202.0,256.0,128.0,46.4
81,0,9696.1354798,4837.20934141,6095.36893658,4206.87963358,201.0,109.0,126.4,44.64
82,0,8427.21568469,4079.49594658,5744.7340939,3535.68887093,200.0,100.0,126.3,23.01
83,0,10222.4335872,3828.94753125,6181.39150381,3199.24340533,199.0,69.0,127.1,24.49
84,0,9736.20256809,2848.75278859,6469.56181074,2855.3521871,205.0,145.0,130.9,23.89
85,0,8896.35331449,3618.45729741,6417.4756406,3268.71925638,201.0,149.0,128.1,23.49
86,0,8010.64236744,3112.30351882,5443.38254705,3229.50626275,210.0,160.0,132.1,25.09
87,0,9384.59263908,2224.41498771,5680.32629522,2290.65764534,198.0,156.0,127.5,28.85
88,0,9455.36275348,3167.4757574,6294.26840264,3108.24822276,201.0,129.0,129.9,49.89
89,0,8468.83334188,2632.52995192,6043.99815255,2482.324005,205.0,105.0,128.6,30.64
90,0,9185.15476002,3184.76441798,5791.21048214,3413.04979555,209.0,49.0,130.9,25.49
91,0,8604.0979592,3014.50650098,6228.41676097,3102.78118915,199.0,229.0,127.6,52.44
92,0,9206.46569336,4103.17759919,5897.14046178,3595.79701513,205.0,105.0,131.4,34.64
93,0,10168.1451515,3151.05334425,6576.00527005,3840.09471919,212.0,136.0,132.3,24.81
94,0,9308.81683285,3201.14030447,5702.37592126,2526.60832058,210.0,280.0,130.3,43.81
95,0,10991.8095018,2920.14999378,6127.92930397,2705.1861453,206.0,44.0,129.3,51.81
96,0,11759.9801212,3253.99939853,5744.05320111,3297.72865944,207.0,81.0,131.0,31.6
97,0,9389.48266928,4558.18789099,5763.37413948,3178.31552794,207.0,101.0,129.9,16.69
98,0,9691.81131278,2790.65586952,5347.57140473,2850.11326524,194.0,164.0,123.7,27.21
99,0,10827.2620253,3593.19027709,5937.50569912,2819.90285925,201.0,69.0,127.6,22.04
