,coeff,gen_firsts_fitnesses,gen_firsts_predictions,hof_fitnesses,hof_predictions,hof_shape_means,hof_shape_vars,number_of_uniques_means,number_of_uniques_vars
0,0.623638697782,0.410434894179,0.190534324515,0.12993228233,0.0416829718278,153.5,31.85,96.9,14.09
1,0.870567570117,0.525435425401,0.0454471398459,0.0845655728546,0.0426709705397,154.9,69.09,98.6,20.04
2,-0.729745254895,0.377148729891,0.142043466868,0.0971923643681,0.227973230143,153.5,51.45,97.4,54.24
3,0.280186285324,0.3420694653,0.51015993209,0.0864651595305,0.392478704811,152.1,98.49,97.9,21.09
4,-0.0164887411603,0.332291103698,0.319083525969,0.0864849071502,0.2500758992,147.9,59.29,94.3,11.01
5,0.35519653793,0.273647864773,0.305523299591,0.126802716205,0.273708961689,145.8,70.56,93.2,27.76
6,-0.29882796714,0.361137898339,0.179278455522,0.102052087726,0.205858036131,149.3,92.61,95.9,16.49
7,0.399736176558,0.47485279784,0.0593474332833,0.113636987264,0.0586623989696,153.5,110.25,97.1,17.09
8,0.0135146905589,0.370190944404,0.112452371612,0.115431871729,0.143891607161,150.7,53.41,95.7,20.41
9,-0.496973239752,0.258828289249,0.355050900349,0.0929627104461,0.371270883873,150.7,190.61,94.4,60.84
10,-0.377093462317,0.31538481289,0.0166502821802,0.122497366903,0.0153010738637,150.7,82.81,95.6,12.04
11,0.463467466089,0.365323591323,0.00737501325614,0.0860637829081,0.0102436222381,154.9,235.69,97.5,35.45
12,0.878688157132,0.357512758288,0.102856204092,0.117661722815,0.0376557054182,154.9,49.49,96.4,19.24
13,-0.0217629491551,0.341866698116,0.283299931895,0.0953328094473,0.253309061895,150.7,82.81,95.2,25.76
14,0.450813699893,0.367745661441,0.0335360902471,0.102009501954,0.0348049018103,155.6,86.24,98.1,24.29
15,0.499301435583,0.291000926376,0.204354778658,0.122385214403,0.133225923096,150.0,107.8,96.9,16.89
16,0.691590674909,0.299923084519,0.0648309856141,0.0928813564437,0.0539565567668,152.8,178.36,94.6,18.24
17,0.635151318133,0.528609559795,0.0541996760237,0.10232052649,0.0313493767029,154.9,88.69,98.2,15.96
18,0.012492274694,0.203129029761,0.208280958339,0.114872153895,0.183856798427,150.0,58.8,97.1,52.89
19,0.513130056876,0.220733589349,0.049632069148,0.0994586788377,0.0497625629327,152.1,127.89,95.0,34.4
20,0.562776674935,0.275742907611,0.0137995195335,0.0927701752444,0.0204025567682,152.8,70.56,98.7,26.41
21,-0.595653615154,0.256700838901,0.235239953077,0.102345872929,0.415022225788,151.4,115.64,97.0,23.0
22,-0.536042389218,0.420351787849,0.105941563825,0.11711920874,0.175064664759,154.2,21.56,96.4,7.24
23,-0.141860867958,0.28094797661,0.333530910219,0.0791854451627,0.368170077487,142.3,73.01,90.1,17.29
24,0.303833122304,0.332584385627,0.18499405311,0.109631103084,0.142773510904,150.7,33.81,97.6,19.24
25,0.285790651814,0.388010970543,0.051416734503,0.11247411142,0.0692267197809,148.6,56.84,94.3,9.21
26,-0.852055045911,0.40272445896,0.25843926513,0.107930470552,0.391946951869,150.7,82.81,96.3,20.21
27,0.756857829121,0.258333672548,0.212379447925,0.0922060587618,0.182094800735,150.0,58.8,94.4,26.44
28,0.170070148638,0.291621120775,0.20795047795,0.114700918167,0.168092661437,149.3,43.61,95.5,9.45
29,-0.0674324351507,0.325398437808,0.199518708316,0.0941471356836,0.143278953988,155.6,56.84,97.6,21.64
30,-0.462840902368,0.28969901231,0.225415592016,0.129434131233,0.235893152504,154.2,31.36,97.1,35.89
31,-0.44952711962,0.467208891214,0.0232977729567,0.104603538776,0.0848127461127,148.6,47.04,97.2,16.16
32,0.141403542875,0.302151897329,0.0962055660827,0.0957916456998,0.128488810029,151.4,86.24,97.0,25.2
33,-0.185687765676,0.333761541608,0.219286387771,0.0994185849961,0.29137595409,160.5,90.65,99.1,17.29
34,0.569783619285,0.294779181916,0.0178940408863,0.139227853107,0.018500148283,151.4,56.84,95.5,28.65
35,0.390639863739,0.412900692514,0.0881881953233,0.116281805754,0.0381314539514,148.6,17.64,93.8,18.56
36,0.335218262444,0.517867134102,0.576664635929,0.111972292861,0.0975434827423,150.0,107.8,96.1,28.09
37,-0.591400663309,0.191189520771,0.0579302878044,0.10818889509,0.0676501787552,152.1,49.49,96.8,10.96
38,-0.267908373196,0.329711551815,0.306721255864,0.0653440296086,0.271563250117,151.4,76.44,98.7,26.21
39,-0.00290825472194,0.406480680123,0.115700917458,0.0923135961549,0.150037924549,150.0,88.2,95.3,22.01
40,-0.254837944936,0.295924971169,0.0922108519987,0.110701261317,0.0946889273511,151.4,76.44,93.8,24.56
41,0.34703839044,0.314193015542,0.147342064277,0.118699625756,0.0940889888168,157.0,39.2,95.9,11.89
42,0.623352322118,0.403352931386,0.201416382777,0.115820730949,0.0332393574818,153.5,90.65,95.3,13.41
43,-0.451041299688,0.391093380905,0.0208993686199,0.130064940234,0.0958597041072,148.6,76.44,93.0,58.4
44,0.801751837242,0.429040776839,0.248658785417,0.12685815762,0.03346552555,151.4,66.64,93.2,20.56
45,0.0117071211124,0.357412486129,0.0372342907717,0.113506639268,0.0464375630915,154.2,90.16,97.1,24.09
46,-0.555266352187,0.3034216351,0.415741964428,0.0934038865274,0.330774403007,148.6,96.04,96.1,21.49
47,-0.262530710121,0.570488784563,0.661686289839,0.0997578175805,0.145095403521,154.2,31.36,97.5,18.25
48,0.117735406762,0.248633314452,0.132378246177,0.0903696924166,0.0967440759905,155.6,56.84,100.5,29.05
49,0.542607313614,0.282793862888,0.254129128409,0.0984929202407,0.198374818313,153.5,139.65,96.6,42.84
